date,area,average_price,code,houses_sold,no_of_crimes
12/1/2016,barking and dagenham,285622,E09000002,154,1349
1/1/2017,barking and dagenham,282441,E09000002,129,1379
2/1/2017,barking and dagenham,280698,E09000002,146,1412
3/1/2017,barking and dagenham,278213,E09000002,223,1603
4/1/2017,barking and dagenham,280567,E09000002,125,1497
5/1/2017,barking and dagenham,286018,E09000002,174,1706
6/1/2017,barking and dagenham,289569,E09000002,192,1581
7/1/2017,barking and dagenham,291727,E09000002,160,1718
8/1/2017,barking and dagenham,290965,E09000002,164,1606
9/1/2017,barking and dagenham,292519,E09000002,178,1553
10/1/2017,barking and dagenham,293390,E09000002,206,1633
11/1/2017,barking and dagenham,293796,E09000002,193,1523
12/1/2017,barking and dagenham,292915,E09000002,180,1463
1/1/2018,barking and dagenham,291548,E09000002,154,1502
2/1/2018,barking and dagenham,292777,E09000002,150,1423
3/1/2018,barking and dagenham,291723,E09000002,160,1605
4/1/2018,barking and dagenham,291184,E09000002,150,1453
5/1/2018,barking and dagenham,290239,E09000002,166,1504
6/1/2018,barking and dagenham,294236,E09000002,172,1569
7/1/2018,barking and dagenham,294953,E09000002,211,1612
8/1/2018,barking and dagenham,295908,E09000002,151,1460
9/1/2018,barking and dagenham,296424,E09000002,148,1467
10/1/2018,barking and dagenham,299648,E09000002,161,1582
11/1/2018,barking and dagenham,302606,E09000002,169,1560
12/1/2018,barking and dagenham,301114,E09000002,141,1544
1/1/2019,barking and dagenham,297181,E09000002,119,1576
2/1/2019,barking and dagenham,293881,E09000002,139,1576
3/1/2019,barking and dagenham,294585,E09000002,154,1711
4/1/2019,barking and dagenham,296360,E09000002,119,1681
5/1/2019,barking and dagenham,296555,E09000002,109,1830
6/1/2019,barking and dagenham,295600,E09000002,124,1698
7/1/2019,barking and dagenham,299538,E09000002,141,1820
8/1/2019,barking and dagenham,300702,E09000002,154,1550
9/1/2019,barking and dagenham,305277,E09000002,125,1649
10/1/2019,barking and dagenham,304153,E09000002,131,1794
11/1/2019,barking and dagenham,305882,E09000002,124,1653
12/1/2019,barking and dagenham,301816,E09000002,,1659
1/1/2020,barking and dagenham,301057,E09000002,,1680
1/1/1995,barnet,93285,E09000003,332,
2/1/1995,barnet,93190,E09000003,327,
3/1/1995,barnet,92248,E09000003,384,
4/1/1995,barnet,90763,E09000003,304,
5/1/1995,barnet,90258,E09000003,393,
6/1/1995,barnet,90107,E09000003,436,
7/1/1995,barnet,91441,E09000003,429,
8/1/1995,barnet,92361,E09000003,425,
9/1/1995,barnet,93273,E09000003,423,
10/1/1995,barnet,92567,E09000003,396,
11/1/1995,barnet,90883,E09000003,405,
12/1/1995,barnet,91134,E09000003,435,
1/1/1996,barnet,91111,E09000003,357,
2/1/1996,barnet,92430,E09000003,358,
3/1/1996,barnet,91410,E09000003,454,
4/1/1996,barnet,92394,E09000003,470,
5/1/1996,barnet,91059,E09000003,509,
6/1/1996,barnet,91978,E09000003,554,
7/1/1996,barnet,92444,E09000003,643,
8/1/1996,barnet,95516,E09000003,574,
9/1/1996,barnet,97490,E09000003,533,
10/1/1996,barnet,97844,E09000003,594,
11/1/1996,barnet,97155,E09000003,557,
12/1/1996,barnet,97174,E09000003,548,
1/1/1997,barnet,98559,E09000003,468,
2/1/1997,barnet,100076,E09000003,461,
3/1/1997,barnet,101130,E09000003,429,
4/1/1997,barnet,101201,E09000003,516,
5/1/1997,barnet,103287,E09000003,561,
6/1/1997,barnet,104609,E09000003,599,
7/1/1997,barnet,107235,E09000003,726,
8/1/1997,barnet,108730,E09000003,604,
9/1/1997,barnet,112380,E09000003,656,
10/1/1997,barnet,114515,E09000003,608,
11/1/1997,barnet,115356,E09000003,541,
12/1/1997,barnet,115521,E09000003,519,
1/1/1998,barnet,115902,E09000003,437,
2/1/1998,barnet,116995,E09000003,439,
3/1/1998,barnet,118866,E09000003,506,
4/1/1998,barnet,120487,E09000003,539,
5/1/1998,barnet,122608,E09000003,514,
6/1/1998,barnet,122490,E09000003,551,
7/1/1998,barnet,124040,E09000003,673,
8/1/1998,barnet,125041,E09000003,593,
9/1/1998,barnet,125320,E09000003,601,
10/1/1998,barnet,125719,E09000003,495,
11/1/1998,barnet,125086,E09000003,490,
12/1/1998,barnet,125757,E09000003,531,
1/1/1999,barnet,126189,E09000003,417,
2/1/1999,barnet,127017,E09000003,412,
3/1/1999,barnet,126902,E09000003,583,
4/1/1999,barnet,127883,E09000003,557,
5/1/1999,barnet,129393,E09000003,569,
6/1/1999,barnet,132608,E09000003,706,
7/1/1999,barnet,136102,E09000003,865,
8/1/1999,barnet,139741,E09000003,721,
9/1/1999,barnet,143596,E09000003,709,
10/1/1999,barnet,145287,E09000003,669,
11/1/1999,barnet,147825,E09000003,660,
12/1/1999,barnet,149510,E09000003,619,
1/1/2000,barnet,153676,E09000003,489,
2/1/2000,barnet,156797,E09000003,463,
3/1/2000,barnet,159939,E09000003,659,
4/1/2000,barnet,162988,E09000003,550,
5/1/2000,barnet,165737,E09000003,600,
6/1/2000,barnet,169025,E09000003,615,
7/1/2000,barnet,170521,E09000003,542,
8/1/2000,barnet,173966,E09000003,544,
9/1/2000,barnet,175610,E09000003,535,
10/1/2000,barnet,176603,E09000003,475,
11/1/2000,barnet,175250,E09000003,500,
12/1/2000,barnet,175320,E09000003,553,
1/1/2001,barnet,175475,E09000003,450,2338
2/1/2001,barnet,178108,E09000003,388,2290
3/1/2001,barnet,178226,E09000003,537,2328
4/1/2001,barnet,178813,E09000003,527,2180
5/1/2001,barnet,178636,E09000003,613,2870
6/1/2001,barnet,181194,E09000003,659,2411
7/1/2001,barnet,183941,E09000003,693,2438
8/1/2001,barnet,187691,E09000003,753,2225
9/1/2001,barnet,190954,E09000003,569,2103
10/1/2001,barnet,194320,E09000003,566,2336
11/1/2001,barnet,198610,E09000003,581,2394
12/1/2001,barnet,200792,E09000003,467,2146
1/1/2002,barnet,203249,E09000003,501,2373
2/1/2002,barnet,202713,E09000003,482,2143
3/1/2002,barnet,204694,E09000003,574,2334
4/1/2002,barnet,208077,E09000003,585,2201
5/1/2002,barnet,214594,E09000003,666,2458
6/1/2002,barnet,219793,E09000003,603,2261
7/1/2002,barnet,227129,E09000003,754,2581
8/1/2002,barnet,230537,E09000003,761,2440
9/1/2002,barnet,233748,E09000003,570,2433
10/1/2002,barnet,232184,E09000003,615,2610
11/1/2002,barnet,235730,E09000003,570,2586
12/1/2002,barnet,236506,E09000003,634,2324
1/1/2003,barnet,244239,E09000003,507,2614
2/1/2003,barnet,245752,E09000003,427,2418
3/1/2003,barnet,250708,E09000003,421,2552
4/1/2003,barnet,246175,E09000003,434,2557
5/1/2003,barnet,244449,E09000003,450,2581
6/1/2003,barnet,244464,E09000003,463,2681
7/1/2003,barnet,250826,E09000003,520,2839
8/1/2003,barnet,254882,E09000003,574,2559
9/1/2003,barnet,257504,E09000003,588,2635
10/1/2003,barnet,257724,E09000003,623,2560
11/1/2003,barnet,257772,E09000003,572,2506
12/1/2003,barnet,260059,E09000003,629,2365
1/1/2004,barnet,259868,E09000003,556,2751
2/1/2004,barnet,261559,E09000003,500,2595
3/1/2004,barnet,261478,E09000003,607,2873
4/1/2004,barnet,263774,E09000003,599,2616
5/1/2004,barnet,269023,E09000003,492,2812
6/1/2004,barnet,272859,E09000003,713,2705
7/1/2004,barnet,276811,E09000003,735,2847
8/1/2004,barnet,276712,E09000003,618,2721
9/1/2004,barnet,278219,E09000003,483,2763
10/1/2004,barnet,278320,E09000003,491,2781
11/1/2004,barnet,282306,E09000003,433,2893
12/1/2004,barnet,281320,E09000003,464,2609
1/1/2005,barnet,282820,E09000003,336,2710
2/1/2005,barnet,277154,E09000003,296,2343
3/1/2005,barnet,274216,E09000003,363,2689
4/1/2005,barnet,272772,E09000003,439,2714
5/1/2005,barnet,273841,E09000003,434,2630
6/1/2005,barnet,279515,E09000003,502,2593
7/1/2005,barnet,279928,E09000003,489,2605
8/1/2005,barnet,282066,E09000003,503,2419
9/1/2005,barnet,283148,E09000003,531,2585
10/1/2005,barnet,283024,E09000003,474,2831
11/1/2005,barnet,283421,E09000003,489,2762
12/1/2005,barnet,281611,E09000003,524,2485
1/1/2006,barnet,282334,E09000003,435,2551
2/1/2006,barnet,281120,E09000003,443,2290
3/1/2006,barnet,281674,E09000003,512,2646
4/1/2006,barnet,283206,E09000003,459,2585
5/1/2006,barnet,286462,E09000003,497,2403
6/1/2006,barnet,287725,E09000003,633,2300
7/1/2006,barnet,292435,E09000003,660,2284
8/1/2006,barnet,296104,E09000003,696,2311
9/1/2006,barnet,300381,E09000003,604,2356
10/1/2006,barnet,299832,E09000003,586,2417
11/1/2006,barnet,300765,E09000003,619,2456
12/1/2006,barnet,304015,E09000003,608,2343
1/1/2007,barnet,306484,E09000003,505,2376
2/1/2007,barnet,309910,E09000003,494,2076
3/1/2007,barnet,310377,E09000003,593,2092
4/1/2007,barnet,313521,E09000003,511,2139
5/1/2007,barnet,318831,E09000003,568,2342
6/1/2007,barnet,323805,E09000003,679,2307
7/1/2007,barnet,331745,E09000003,661,2242
8/1/2007,barnet,334689,E09000003,688,2166
9/1/2007,barnet,340987,E09000003,629,2101
10/1/2007,barnet,342548,E09000003,638,2149
11/1/2007,barnet,345869,E09000003,528,2256
12/1/2007,barnet,344219,E09000003,367,1920
1/1/2008,barnet,344480,E09000003,354,2157
2/1/2008,barnet,339644,E09000003,347,1880
3/1/2008,barnet,335896,E09000003,333,2144
4/1/2008,barnet,333836,E09000003,314,2140
5/1/2008,barnet,338033,E09000003,372,2281
6/1/2008,barnet,340825,E09000003,317,2155
7/1/2008,barnet,337540,E09000003,326,2231
8/1/2008,barnet,329269,E09000003,244,1977
9/1/2008,barnet,320831,E09000003,234,1982
10/1/2008,barnet,318948,E09000003,231,2242
11/1/2008,barnet,314868,E09000003,176,2195
12/1/2008,barnet,306110,E09000003,190,2169
1/1/2009,barnet,294598,E09000003,139,2201
2/1/2009,barnet,289251,E09000003,153,1809
3/1/2009,barnet,288719,E09000003,157,2189
4/1/2009,barnet,286601,E09000003,184,2024
5/1/2009,barnet,288396,E09000003,191,2200
6/1/2009,barnet,291608,E09000003,212,2196
7/1/2009,barnet,301141,E09000003,327,2234
8/1/2009,barnet,305077,E09000003,314,2035
9/1/2009,barnet,310670,E09000003,362,2114
10/1/2009,barnet,309970,E09000003,395,2222
11/1/2009,barnet,310970,E09000003,366,2219
12/1/2009,barnet,312235,E09000003,370,1967
1/1/2010,barnet,316926,E09000003,268,2039
2/1/2010,barnet,318995,E09000003,272,2174
3/1/2010,barnet,324873,E09000003,321,2277
4/1/2010,barnet,327955,E09000003,260,2038
5/1/2010,barnet,331168,E09000003,333,2098
6/1/2010,barnet,330965,E09000003,400,2273
7/1/2010,barnet,336380,E09000003,424,2182
8/1/2010,barnet,341812,E09000003,425,2059
9/1/2010,barnet,347747,E09000003,395,2156
10/1/2010,barnet,344010,E09000003,374,2252
11/1/2010,barnet,341702,E09000003,368,2171
12/1/2010,barnet,335004,E09000003,303,1921
1/1/2011,barnet,337575,E09000003,246,2194
2/1/2011,barnet,339623,E09000003,231,2047
3/1/2011,barnet,345258,E09000003,298,2316
4/1/2011,barnet,340441,E09000003,250,2243
5/1/2011,barnet,335305,E09000003,295,2326
6/1/2011,barnet,330259,E09000003,322,2338
7/1/2011,barnet,332255,E09000003,372,2352
8/1/2011,barnet,334216,E09000003,374,2096
9/1/2011,barnet,339125,E09000003,399,1978
10/1/2011,barnet,340673,E09000003,357,2183
11/1/2011,barnet,346353,E09000003,369,2287
12/1/2011,barnet,346653,E09000003,395,2033
1/1/2012,barnet,351280,E09000003,300,1996
2/1/2012,barnet,352048,E09000003,311,2039
3/1/2012,barnet,348611,E09000003,364,2400
4/1/2012,barnet,351150,E09000003,279,2097
5/1/2012,barnet,353469,E09000003,341,2135
6/1/2012,barnet,361667,E09000003,380,2170
7/1/2012,barnet,362335,E09000003,321,2184
8/1/2012,barnet,362586,E09000003,392,1995
9/1/2012,barnet,367109,E09000003,379,1926
10/1/2012,barnet,366527,E09000003,337,2211
11/1/2012,barnet,365376,E09000003,339,2460
12/1/2012,barnet,361371,E09000003,312,2049
1/1/2013,barnet,362880,E09000003,337,2089
2/1/2013,barnet,363064,E09000003,321,1921
3/1/2013,barnet,363754,E09000003,417,2133
4/1/2013,barnet,361907,E09000003,338,1817
5/1/2013,barnet,364637,E09000003,402,1881
6/1/2013,barnet,367754,E09000003,325,1882
7/1/2013,barnet,377520,E09000003,457,1966
8/1/2013,barnet,382032,E09000003,505,1703
9/1/2013,barnet,385304,E09000003,418,1800
10/1/2013,barnet,385629,E09000003,445,2011
11/1/2013,barnet,390598,E09000003,438,2040
12/1/2013,barnet,392168,E09000003,368,1971
1/1/2014,barnet,398384,E09000003,410,1857
2/1/2014,barnet,403842,E09000003,397,1796
3/1/2014,barnet,411453,E09000003,388,2006
4/1/2014,barnet,414855,E09000003,416,1917
5/1/2014,barnet,421203,E09000003,383,1954
6/1/2014,barnet,428806,E09000003,427,1766
7/1/2014,barnet,438505,E09000003,516,1975
8/1/2014,barnet,446443,E09000003,465,1897
9/1/2014,barnet,450728,E09000003,432,1870
10/1/2014,barnet,451041,E09000003,451,2058
11/1/2014,barnet,448523,E09000003,376,1989
12/1/2014,barnet,450577,E09000003,397,1950
1/1/2015,barnet,461383,E09000003,353,1994
2/1/2015,barnet,471363,E09000003,378,1848
3/1/2015,barnet,473233,E09000003,421,1976
4/1/2015,barnet,472033,E09000003,325,1925
5/1/2015,barnet,466125,E09000003,375,1963
6/1/2015,barnet,473322,E09000003,449,2113
7/1/2015,barnet,470262,E09000003,470,2193
8/1/2015,barnet,478796,E09000003,416,2013
9/1/2015,barnet,484487,E09000003,440,1981
10/1/2015,barnet,492110,E09000003,547,2267
11/1/2015,barnet,499850,E09000003,506,2208
12/1/2015,barnet,501293,E09000003,445,2142
1/1/2016,barnet,512166,E09000003,357,2051
2/1/2016,barnet,509863,E09000003,395,1974
3/1/2016,barnet,513342,E09000003,891,2155
4/1/2016,barnet,517408,E09000003,237,2168
5/1/2016,barnet,533676,E09000003,396,2266
6/1/2016,barnet,539830,E09000003,486,2198
7/1/2016,barnet,535272,E09000003,395,2148
8/1/2016,barnet,532358,E09000003,386,2130
9/1/2016,barnet,534921,E09000003,436,2220
10/1/2016,barnet,533793,E09000003,361,2174
11/1/2016,barnet,526422,E09000003,376,2136
12/1/2016,barnet,522223,E09000003,383,2077
1/1/2017,barnet,532924,E09000003,251,2079
2/1/2017,barnet,540501,E09000003,319,2045
3/1/2017,barnet,549401,E09000003,405,2438
4/1/2017,barnet,543699,E09000003,293,2207
5/1/2017,barnet,544994,E09000003,353,2296
6/1/2017,barnet,531344,E09000003,410,2221
7/1/2017,barnet,527928,E09000003,325,2385
8/1/2017,barnet,526223,E09000003,368,2210
9/1/2017,barnet,537986,E09000003,328,2155
10/1/2017,barnet,544090,E09000003,347,2414
11/1/2017,barnet,541563,E09000003,319,2464
12/1/2017,barnet,538718,E09000003,310,2085
1/1/2018,barnet,531832,E09000003,247,2258
2/1/2018,barnet,531736,E09000003,273,2118
3/1/2018,barnet,538120,E09000003,314,2396
4/1/2018,barnet,541502,E09000003,295,2352
5/1/2018,barnet,533088,E09000003,245,2396
6/1/2018,barnet,524702,E09000003,446,2346
7/1/2018,barnet,523397,E09000003,335,2366
8/1/2018,barnet,533715,E09000003,411,2244
9/1/2018,barnet,534951,E09000003,349,2264
10/1/2018,barnet,537284,E09000003,335,2550
11/1/2018,barnet,535060,E09000003,318,2562
12/1/2018,barnet,533810,E09000003,343,2421
1/1/2019,barnet,528639,E09000003,291,2413
2/1/2019,barnet,524112,E09000003,240,2545
3/1/2019,barnet,517093,E09000003,285,2841
4/1/2019,barnet,512588,E09000003,294,2549
5/1/2019,barnet,503721,E09000003,277,2560
6/1/2019,barnet,511926,E09000003,267,2726
7/1/2019,barnet,514134,E09000003,289,2828
8/1/2019,barnet,527996,E09000003,326,2412
9/1/2019,barnet,527115,E09000003,239,2604
10/1/2019,barnet,525739,E09000003,262,2625
11/1/2019,barnet,523582,E09000003,253,2827
12/1/2019,barnet,517986,E09000003,,2603
1/1/2020,barnet,520682,E09000003,,2621
1/1/1995,bexley,64958,E09000004,269,
2/1/1995,bexley,64788,E09000004,207,
3/1/1995,bexley,64367,E09000004,318,
4/1/1995,bexley,64278,E09000004,253,
5/1/1995,bexley,63997,E09000004,317,
6/1/1995,bexley,64252,E09000004,324,
7/1/1995,bexley,63723,E09000004,314,
8/1/1995,bexley,64433,E09000004,297,
9/1/1995,bexley,64510,E09000004,281,
10/1/1995,bexley,64530,E09000004,274,
11/1/1995,bexley,63846,E09000004,299,
12/1/1995,bexley,63817,E09000004,259,
1/1/1996,bexley,63996,E09000004,210,
2/1/1996,bexley,64504,E09000004,228,
3/1/1996,bexley,64788,E09000004,283,
4/1/1996,bexley,65286,E09000004,291,
5/1/1996,bexley,65081,E09000004,344,
6/1/1996,bexley,65120,E09000004,345,
7/1/1996,bexley,65151,E09000004,418,
8/1/1996,bexley,65960,E09000004,373,
9/1/1996,bexley,66501,E09000004,301,
10/1/1996,bexley,66659,E09000004,384,
11/1/1996,bexley,66354,E09000004,391,
12/1/1996,bexley,66486,E09000004,387,
1/1/1997,bexley,67351,E09000004,360,
2/1/1997,bexley,67981,E09000004,347,
3/1/1997,bexley,67824,E09000004,365,
4/1/1997,bexley,68471,E09000004,379,
5/1/1997,bexley,69353,E09000004,403,
6/1/1997,bexley,70764,E09000004,442,
7/1/1997,bexley,71130,E09000004,437,
8/1/1997,bexley,72141,E09000004,466,
9/1/1997,bexley,72830,E09000004,390,
10/1/1997,bexley,73379,E09000004,389,
11/1/1997,bexley,73620,E09000004,373,
12/1/1997,bexley,74630,E09000004,355,
1/1/1998,bexley,76863,E09000004,293,
2/1/1998,bexley,78065,E09000004,302,
3/1/1998,bexley,79062,E09000004,367,
4/1/1998,bexley,78423,E09000004,340,
5/1/1998,bexley,79408,E09000004,350,
6/1/1998,bexley,80322,E09000004,359,
7/1/1998,bexley,81580,E09000004,430,
8/1/1998,bexley,81775,E09000004,345,
9/1/1998,bexley,82217,E09000004,384,
10/1/1998,bexley,82767,E09000004,382,
11/1/1998,bexley,83838,E09000004,357,
12/1/1998,bexley,83264,E09000004,364,
1/1/1999,bexley,83064,E09000004,292,
2/1/1999,bexley,82928,E09000004,293,
3/1/1999,bexley,83334,E09000004,401,
4/1/1999,bexley,84267,E09000004,361,
5/1/1999,bexley,84513,E09000004,428,
6/1/1999,bexley,85021,E09000004,442,
7/1/1999,bexley,85713,E09000004,550,
8/1/1999,bexley,86489,E09000004,468,
9/1/1999,bexley,88719,E09000004,456,
10/1/1999,bexley,90657,E09000004,430,
11/1/1999,bexley,92722,E09000004,479,
12/1/1999,bexley,93905,E09000004,460,
1/1/2000,bexley,94978,E09000004,337,
2/1/2000,bexley,96820,E09000004,330,
3/1/2000,bexley,98306,E09000004,368,
